audit_id,site_id,keyword,response
38,SITE-004,emergency_exits_marked/аварийные_выходы,Yes
39,SITE-005,equipment_certified/сертификация_оборудования,No
39,SITE-005,medically_fit/медицинская_подготовка,Yes
39,SITE-005,work_area_hazard_free/отсутствие_опасностей,No
39,SITE-005,high_risk_procedure_team/работы_повышенной_опасности,Yes
39,SITE-005,competency_certified/компетентность_и_сертификация,No
39,SITE-005,tools_inspected/проверка_инструментов,Yes
39,SITE-005,adequate_lighting/освещение,No
39,SITE-005,emergency_exits_marked/аварийные_выходы,No
39,SITE-005,defective_equipment_removed/удаление_неисправного_оборудования,Yes
39,SITE-005,supervisor_available/наличие_руководителя,Yes
39,SITE-005,ppe_available_condition/наличие_и_состояние_сиз,Yes
39,SITE-005,hazardous_materials_stored/хранение_опасных_материалов,Yes
40,SITE-008,emergency_exits_marked/аварийные_выходы,No
40,SITE-008,work_area_hazard_free/отсутствие_опасностей,Yes
40,SITE-008,defective_equipment_removed/удаление_неисправного_оборудования,Yes
40,SITE-008,ppe_available_condition/наличие_и_состояние_сиз,Yes
40,SITE-008,competency_certified/компетентность_и_сертификация,Yes
40,SITE-008,medically_fit/медицинская_подготовка,Yes
40,SITE-008,high_risk_procedure_team/работы_повышенной_опасности,Yes
40,SITE-008,equipment_certified/сертификация_оборудования,Yes
40,SITE-008,tools_inspected/проверка_инструментов,Yes
40,SITE-008,supervisor_available/наличие_руководителя,Yes
40,SITE-008,hazardous_materials_stored/хранение_опасных_материалов,No
40,SITE-008,adequate_lighting/освещение,Yes
41,SITE-010,defective_equipment_removed/удаление_неисправного_оборудования,No
41,SITE-010,adequate_lighting/освещение,Yes
41,SITE-010,equipment_certified/сертификация_оборудования,Yes
41,SITE-010,high_risk_procedure_team/работы_повышенной_опасности,Yes
41,SITE-010,hazardous_materials_stored/хранение_опасных_материалов,No
41,SITE-010,tools_inspected/проверка_инструментов,Yes
41,SITE-010,competency_certified/компетентность_и_сертификация,Yes
41,SITE-010,supervisor_available/наличие_руководителя,Yes
41,SITE-010,medically_fit/медицинская_подготовка,Yes
41,SITE-010,work_area_hazard_free/отсутствие_опасностей,No
41,SITE-010,ppe_available_condition/наличие_и_состояние_сиз,No
41,SITE-010,emergency_exits_marked/аварийные_выходы,Yes
42,SITE-009,adequate_lighting/освещение,Yes
42,SITE-009,work_area_hazard_free/отсутствие_опасностей,Yes
42,SITE-009,medically_fit/медицинская_подготовка,Yes
42,SITE-009,tools_inspected/проверка_инструментов,Yes
42,SITE-009,high_risk_procedure_team/работы_повышенной_опасности,Yes
42,SITE-009,equipment_certified/сертификация_оборудования,Yes
42,SITE-009,competency_certified/компетентность_и_сертификация,Yes
42,SITE-009,emergency_exits_marked/аварийные_выходы,Yes
42,SITE-009,hazardous_materials_stored/хранение_опасных_материалов,Yes
42,SITE-009,supervisor_available/наличие_руководителя,Yes
42,SITE-009,defective_equipment_removed/удаление_неисправного_оборудования,Yes
42,SITE-009,ppe_available_condition/наличие_и_состояние_сиз,Yes
43,SITE-008,ppe_available_condition/наличие_и_состояние_сиз,Yes
43,SITE-008,competency_certified/компетентность_и_сертификация,Yes
43,SITE-008,high_risk_procedure_team/работы_повышенной_опасности,Yes
43,SITE-008,medically_fit/медицинская_подготовка,Yes
43,SITE-008,supervisor_available/наличие_руководителя,Yes
43,SITE-008,adequate_lighting/освещение,N/A
43,SITE-008,work_area_hazard_free/отсутствие_опасностей,Yes
43,SITE-008,hazardous_materials_stored/хранение_опасных_материалов,Yes
43,SITE-008,defective_equipment_removed/удаление_неисправного_оборудования,N/A
43,SITE-008,equipment_certified/сертификация_оборудования,Yes
43,SITE-008,emergency_exits_marked/аварийные_выходы,Yes
43,SITE-008,tools_inspected/проверка_инструментов,Yes
44,SITE-002,defective_equipment_removed/удаление_неисправного_оборудования,Yes
44,SITE-002,high_risk_procedure_team/работы_повышенной_опасности,Yes
44,SITE-002,medically_fit/медицинская_подготовка,Yes
44,SITE-002,hazardous_materials_stored/хранение_опасных_материалов,Yes
44,SITE-002,emergency_exits_marked/аварийные_выходы,N/A
44,SITE-002,adequate_lighting/освещение,Yes
44,SITE-002,tools_inspected/проверка_инструментов,No
44,SITE-002,ppe_available_condition/наличие_и_состояние_сиз,No
44,SITE-002,supervisor_available/наличие_руководителя,Yes
44,SITE-002,equipment_certified/сертификация_оборудования,No
44,SITE-002,work_area_hazard_free/отсутствие_опасностей,Yes
44,SITE-002,competency_certified/компетентность_и_сертификация,Yes
45,SITE-012,hazardous_materials_stored/хранение_опасных_материалов,Yes
45,SITE-012,ppe_available_condition/наличие_и_состояние_сиз,Yes
45,SITE-012,work_area_hazard_free/отсутствие_опасностей,Yes
45,SITE-012,competency_certified/компетентность_и_сертификация,Yes
45,SITE-012,tools_inspected/проверка_инструментов,Yes
45,SITE-012,high_risk_procedure_team/работы_повышенной_опасности,Yes
45,SITE-012,defective_equipment_removed/удаление_неисправного_оборудования,Yes
45,SITE-012,adequate_lighting/освещение,No
45,SITE-012,medically_fit/медицинская_подготовка,Yes
45,SITE-012,equipment_certified/сертификация_оборудования,Yes
45,SITE-012,supervisor_available/наличие_руководителя,Yes
45,SITE-012,emergency_exits_marked/аварийные_выходы,Yes
46,SITE-003,hazardous_materials_stored/хранение_опасных_материалов,Yes
46,SITE-003,adequate_lighting/освещение,Yes
46,SITE-003,high_risk_procedure_team/работы_повышенной_опасности,Yes
46,SITE-003,supervisor_available/наличие_руководителя,Yes
46,SITE-003,ppe_available_condition/наличие_и_состояние_сиз,Yes
46,SITE-003,equipment_certified/сертификация_оборудования,No
